,edge_1,edge_2
5560,73,4585
5561,73,1702
5562,73,4586
5563,73,4587
5564,73,4588
5565,73,120
5566,73,400
5567,73,4589
5568,73,4590
5569,73,2487
5570,73,4591
5571,73,2397
5572,73,4592
5573,73,4593
5574,73,790
5575,73,4594
5576,73,4595
5577,73,1012
5578,73,9
5579,73,3569
5580,73,4249
5581,73,4596
5582,73,4597
5583,73,4598
5584,73,4599
5585,73,4600
5586,73,4601
5587,73,4602
5588,73,4603
5589,73,366
5590,73,422
5591,73,4604
5592,73,4605
5593,73,4606
5594,73,52
5595,73,4607
5596,73,4608
5597,73,56
5598,73,4609
5599,73,3448
5600,73,2433
5601,73,1325
5602,73,1009
5603,73,4610
5604,73,2511
5605,73,3724
5606,73,4611
5607,73,4612
5608,73,423
5609,73,4613
5610,73,4614
5611,73,3681
5612,73,4615
5613,73,4616
5614,73,4617
5615,73,4618
5616,73,4619
5617,73,4620
5618,73,3823
5619,73,966
5620,73,965
5621,73,4621
5622,73,4622
5623,73,4623
5624,73,4624
5625,73,95
5626,73,4625
5627,73,32
5628,73,4626
5629,73,3323
5630,73,4627
5631,73,4628
5632,73,963
5633,73,4629
5634,73,2002
5635,73,1186
5636,75,4630
5637,75,4631
5638,75,4632
5639,75,4633
5640,75,4634
5641,75,4635
5642,75,4636
5643,75,4637
5644,75,4638
5645,75,4639
5646,75,4640
5647,75,4641
5648,75,4642
5649,75,4643
5650,75,4644
5651,75,4645
5652,75,4646
5653,75,4647
5654,75,4648
5655,75,4649
5656,75,4650
5657,75,4651
5658,75,4652
5659,75,4653
5660,75,4654
5661,75,4655
5662,75,4656
5663,75,4657
5664,75,4658
5665,75,4659
5666,75,4660
5667,75,4661
5668,75,4662
5669,75,4663
5670,75,4664
5671,75,4665
5672,75,4666
5673,75,166
5674,75,4667
5675,75,4668
5676,75,4669
5677,75,4670
5678,75,4671
5679,75,4672
5680,75,4673
5681,75,4674
5682,75,4675
5683,75,4676
5684,75,4677
5685,75,4678
5686,75,4679
5687,75,4680
5688,75,4681
5689,75,4682
5690,75,4683
5691,75,4684
5692,75,4685
5693,75,4686
5694,75,4687
5695,75,4688
5696,75,4689
5697,75,4690
5698,75,4691
5699,75,4692
5700,75,4693
5701,75,4694
5702,75,4695
5703,75,4696
5704,75,4697
5705,75,4698
5706,75,4699
5707,75,4700
5708,75,4701
5709,75,2047
5710,75,4702
5711,75,4703
5712,75,4704
5713,75,4705
5714,75,4706
5715,75,4707
5716,75,4708
5717,75,4709
5718,75,4710
5719,75,4711
5720,75,999
5721,75,4712
5722,75,4713
5723,75,4714
5724,75,4715
5725,75,2769
5726,75,4716
5727,75,4717
5728,75,4718
5729,75,4719
5730,75,4720
5731,75,4721
5732,75,4722
5733,75,4723
5734,75,4724
5735,75,4725
5736,76,4726
5737,76,117
5738,76,4727
5739,76,4728
5740,76,4729
5741,76,4730
5742,76,4731
5743,76,4732
5744,76,4733
5745,76,4734
5746,76,4735
5747,76,4736
5748,76,4737
5749,76,4738
5750,76,4739
5751,76,4740
5752,76,4741
5753,76,4742
5754,76,4335
5755,76,4743
5756,76,4744
5757,76,1839
5758,76,4745
5759,76,4746
5760,76,4747
5761,76,4748
5762,76,55
5763,76,53
5764,76,226
5765,76,4749
5766,76,4750
5767,76,4751
5768,76,4752
5769,76,4753
5770,76,4754
5771,76,4755
5772,76,4756
5773,76,4757
5774,76,4758
5775,76,4759
5776,76,4760
5777,76,4761
5778,76,4762
5779,76,4763
5780,76,4764
5781,76,4765
5782,76,4766
5783,76,4767
5784,76,130
5785,76,4768
5786,76,4769
5787,76,4770
5788,76,4771
5789,76,4772
5790,76,4773
5791,76,4774
5792,76,4775
5793,76,4776
5794,76,4777
5795,76,4778
5796,76,4779
5797,76,2368
5798,76,4780
5799,76,4781
5800,76,4782
5801,76,4783
5802,76,4784
5803,76,4785
5804,76,4786
5805,76,4787
5806,76,4788
5807,76,4789
5808,76,4790
5809,76,4791
5810,76,4792
5811,76,4793
5812,76,4794
5813,76,4795
5814,76,4796
5815,76,4797
5816,76,4798
5817,76,4799
5818,76,4800
5819,76,4801
5820,76,4802
5821,76,4803
5822,76,4804
5823,76,4805
5824,76,4806
5825,76,4807
5826,76,4808
5827,76,4809
5828,76,4810
5829,76,4811
5830,76,4812
5831,76,4813
5832,76,4814
5833,76,4815
5834,76,4816
5835,76,4817
5836,77,1108
5837,77,2924
5838,77,63
5839,77,4818
5840,77,4819
5841,77,4820
5842,77,3246
5843,77,4329
5844,77,220
5845,77,4821
5846,77,4822
5847,77,4823
5848,77,4824
5849,77,4825
5850,77,2137
5851,77,4826
5852,77,4827
5853,77,4748
5854,77,4828
5855,77,4829
5856,77,2932
5857,77,3498
5858,77,4830
5859,77,4831
5860,77,4832
5861,77,4833
5862,77,4834
5863,77,4835
5864,77,4836
5865,77,4837
5866,77,4838
5867,77,4839
5868,77,4840
5869,77,4841
5870,77,4842
5871,77,4843
5872,77,4844
5873,77,4845
5874,77,4846
5875,77,4847
5876,77,4848
5877,77,4849
5878,77,4850
5879,77,4851
5880,77,4852
5881,77,2928
5882,77,4853
5883,77,4854
5884,77,4855
5885,77,4856
5886,77,4857
5887,77,4858
5888,77,4859
5889,77,4860
5890,77,4861
5891,77,4862
5892,77,4863
5893,77,4864
5894,77,4865
5895,77,4866
5896,77,53
5897,77,4867
5898,77,4868
5899,77,4869
5900,77,50
5901,77,4870
5902,77,3502
5903,77,58
5904,77,4871
5905,77,4872
5906,77,4873
5907,77,3501
5908,77,55
5909,77,4874
5910,77,4875
5911,77,226
5912,78,4876
5913,78,4877
5914,78,4878
5915,78,4879
5916,78,4880
5917,78,4881
5918,78,4882
5919,78,4883
5920,78,4884
5921,78,4885
5922,78,4886
5923,78,4887
5924,78,4888
5925,78,4889
5926,78,224
5927,78,4890
5928,78,4891
5929,78,4892
5930,78,4893
5931,78,4894
5932,78,4895
5933,78,4896
5934,78,4897
5935,78,4898
5936,78,4899
5937,78,4900
5938,78,4901
5939,78,4902
5940,78,4903
5941,78,4904
5942,78,4905
5943,78,4906
5944,78,4907
5945,78,4908
5946,78,4909
5947,78,4910
5948,78,4911
5949,78,4912
5950,78,4913
5951,78,4914
5952,78,4915
5953,78,4916
5954,78,4917
5955,78,4918
5956,78,4919
5957,78,4920
5958,78,4921
5959,78,4922
5960,78,4923
5961,78,4924
5962,78,4925
5963,78,4926
5964,78,4927
5965,78,4928
5966,78,4929
5967,78,4930
5968,78,4931
5969,78,4932
5970,78,4933
5971,78,1127
5972,78,4934
5973,78,4935
5974,78,4936
5975,78,4937
5976,78,4938
5977,78,4939
5978,78,4940
5979,78,4941
5980,78,154
5981,78,1254
5982,78,4942
5983,78,4943
5984,78,4944
5985,78,4945
5986,78,4946
5987,78,4947
5988,78,4948
5989,78,4949
5990,78,4950
5991,78,4951
5992,78,4952
5993,78,4953
5994,78,4954
5995,78,4955
5996,78,4956
5997,78,4957
5998,78,4958
5999,78,4959
6000,78,4960
6001,78,4961
6002,78,4962
6003,78,4963
6004,78,4964
6005,78,4965
6006,78,1152
6007,78,4966
6008,78,4967
6009,78,4968
6010,78,4969
6011,78,4970
6012,79,4971
6013,79,4972
6014,79,4973
6015,79,4974
6016,79,4975
6017,79,4976
6018,79,4977
6019,79,3997
6020,79,4978
6021,79,4979
6022,79,4980
6023,79,4981
6024,79,4982
6025,79,4983
6026,79,4984
6027,79,4985
6028,79,1281
6029,79,4986
6030,79,4987
6031,79,1001
6032,79,4988
6033,79,4989
6034,79,4990
6035,79,4991
6036,79,4992
6037,79,4993
6038,79,3720
6039,79,4994
6040,79,4995
6041,79,4996
6042,79,4997
6043,79,4998
6044,79,4999
6045,79,5000
6046,79,5001
6047,79,5002
6048,79,5003
6049,79,5004
6050,79,5005
6051,79,5006
6052,79,5007
6053,79,5008
6054,79,5009
6055,79,5010
6056,79,5011
6057,79,5012
6058,79,87
6059,79,5013
6060,79,5014
6061,79,5015
6062,79,5016
6063,79,5017
6064,79,5018
6065,79,5019
6066,79,5020
6067,79,5021
6068,79,5022
6069,79,5023
6070,79,5024
6071,79,5025
6072,79,5026
6073,79,5027
6074,79,5028
6075,79,5029
6076,79,5030
6077,79,5031
6078,79,5032
6079,79,5033
6080,79,5034
6081,79,5035
6082,79,5036
6083,79,5037
6084,79,5038
6085,79,5039
6086,79,5040
6087,79,5041
6088,79,5042
6089,79,5043
6090,79,5044
6091,79,5045
6092,79,5046
6093,79,5047
6094,79,5048
6095,79,5049
6096,79,5050
6097,79,5051
6098,79,5052
6099,79,5053
6100,79,5054
6101,79,5055
6102,79,5056
6103,79,5057
6104,79,5058
6105,79,5059
6106,79,5060
6107,79,5061
6108,79,5062
6109,79,5063
6110,79,5064
6111,79,5065
6112,80,1326
6113,80,4334
6114,80,113
6115,80,809
6116,80,4336
6117,80,236
6118,80,2207
6119,80,310
6120,80,4337
6121,80,2219
6122,80,2204
6123,80,2223
6124,80,2218
6125,80,1603
6126,80,311
6127,80,5066
6128,80,5067
6129,80,5068
6130,80,5069
6131,80,5070
6132,80,5071
6133,80,5072
6134,80,5073
6135,80,2209
6136,80,238
6137,80,4341
6138,80,5074
6139,80,5075
6140,80,5076
6141,80,4377
6142,80,5077
6143,80,5078
6144,80,5079
6145,80,5080
6146,80,3465
6147,80,5081
6148,80,2306
6149,80,5082
6150,80,5083
6151,80,5084
6152,80,5085
6153,80,5086
6154,80,5087
6155,80,4335
6156,80,5088
6157,80,5089
6158,80,5090
6159,80,5091
6160,80,5092
6161,80,5093
6162,80,5094
6163,80,5095
6164,80,225
6165,80,5096
6166,80,5097
6167,80,5098
6168,80,3490
6169,80,5099
6170,80,3474
6171,80,5100
6172,80,5101
6173,80,1606
6174,80,5102
6175,80,5103
6176,80,5104
6177,80,813
6178,80,69
6179,80,1851
6180,80,2205
6181,81,2064
6182,81,62
6183,81,40
6184,81,28
6185,81,31
6186,81,5105
6187,81,2717
6188,81,44
6189,81,5106
6190,81,29
6191,81,5107
6192,81,5108
6193,81,5109
6194,81,5110
6195,81,5111
6196,81,5112
6197,81,5113
6198,81,88
6199,81,125
6200,81,5114
6201,81,5115
6202,81,5116
6203,81,5117
6204,81,5118
6205,81,5119
6206,81,5120
6207,81,5121
6208,81,5122
6209,81,5123
6210,81,5124
6211,81,5125
6212,81,5126
6213,81,5127
6214,81,5128
6215,81,5129
6216,81,5130
6217,81,5131
6218,81,5132
6219,81,5133
6220,81,5134
6221,81,5135
6222,81,5136
6223,81,5137
6224,81,5138
6225,81,5139
6226,81,7
6227,81,5140
6228,81,5141
6229,81,5142
6230,81,5143
6231,81,5144
6232,81,1173
6233,81,5145
6234,81,5146
6235,81,5147
6236,81,5148
6237,81,5149
6238,81,5150
6239,81,5151
6240,81,5152
6241,81,5153
6242,81,5154
6243,81,1268
6244,81,5155
6245,81,5156
6246,81,5157
6247,81,5158
6248,81,5159
6249,81,5160
6250,81,5161
6251,81,5162
6252,81,5163
6253,81,5164
6254,81,5165
6255,81,5166
6256,81,5167
6257,81,5168
6258,81,5169
6259,81,5170
6260,81,5171
6261,81,5172
6262,81,5173
6263,81,5174
6264,81,5175
6265,81,5176
6266,81,54
6267,81,5177
6268,81,5178
6269,81,190
6270,81,5179
6271,81,5180
6272,81,5181
6273,81,5182
6274,81,5183
6275,81,5184
6276,81,5185
6277,81,5186
6278,81,5187
6279,81,1512
6280,81,5188
6281,82,1268
6282,82,1246
6283,82,1108
6284,82,60
6285,82,132
6286,82,63
6287,82,1251
6288,82,40
6289,82,18
6290,82,3504
6291,82,13
6292,82,110
6293,82,5189
6294,82,5190
6295,82,64
6296,82,124
6297,82,5191
6298,82,87
6299,82,5192
6300,82,5193
6301,82,73
6302,82,5194
6303,82,5195
6304,82,4271
6305,82,5196
6306,82,185
6307,82,5197
6308,82,5198
6309,82,5199
6310,82,226
6311,82,1604
6312,82,5200
6313,82,5201
6314,82,5042
6315,82,5202
6316,82,5203
6317,82,5204
6318,82,5205
6319,82,5206
6320,82,5207
6321,82,5208
6322,82,5209
6323,82,5210
6324,82,1512
6325,82,5211
6326,82,5212
6327,82,5213
6328,82,1160
6329,82,123
6330,82,1210
6331,82,61
6332,82,5214
6333,82,5215
6334,82,5216
6335,82,5217
6336,82,5218
6337,82,5219
6338,82,5220
6339,82,5221
6340,82,5222
6341,82,5223
6342,82,126
6343,82,5224
6344,82,2137
6345,82,5225
6346,82,5
6347,82,5226
6348,82,5227
6349,82,5228
6350,82,5229
6351,82,3313
6352,82,2068
6353,82,5230
6354,82,5231
6355,82,2435
6356,82,89
6357,82,5232
6358,82,5233
6359,82,5234
6360,82,1401
6361,82,3572
6362,82,5235
6363,82,54
6364,82,1344
6365,82,5236
6366,82,1482
6367,82,3587
6368,82,5237
6369,82,5238
6370,82,1277
6371,82,46
6372,82,59
6373,82,5239
6374,82,1330
6375,82,27
6376,82,1928
6377,82,5240
6378,82,5241
6379,82,204
6380,82,2198
6381,83,322
6382,83,331
6383,83,701
6384,83,142
6385,83,5242
6386,83,2012
6387,83,702
6388,83,706
6389,83,705
6390,83,397
6391,83,708
6392,83,704
6393,83,709
6394,83,197
6395,83,98
6396,83,5243
6397,83,1597
6398,83,5244
6399,83,5245
6400,83,5246
6401,83,5247
6402,83,5248
6403,83,5249
6404,83,5250
6405,83,1568
6406,83,5251
6407,83,5252
6408,83,5253
6409,83,5254
6410,83,5255
6411,83,5256
6412,83,5257
6413,83,5258
6414,83,5259
6415,83,5260
6416,83,5261
6417,83,5262
6418,83,5263
6419,83,3581
6420,83,2415
6421,83,3209
6422,83,5264
6423,83,5265
6424,83,3555
6425,83,5266
6426,83,3027
6427,83,5267
6428,83,5268
6429,83,5269
6430,83,5270
6431,83,5271
6432,83,5272
6433,83,5273
6434,83,5274
6435,83,5275
6436,83,5276
6437,83,5277
6438,83,2487
6439,83,404
6440,83,5278
6441,83,3417
6442,83,5279
6443,83,5280
6444,83,5281
6445,83,5282
6446,83,807
6447,83,2034
6448,83,5283
6449,83,5284
6450,83,1592
6451,83,51
6452,83,5285
6453,83,5286
6454,83,5287
6455,83,5288
6456,83,5289
6457,83,5290
6458,83,5291
6459,83,5292
6460,83,5293
6461,83,5294
6462,83,5295
6463,83,5296
6464,83,1295
6465,83,5297
6466,83,2024
6467,83,5298
6468,83,5299
6469,83,5300
6470,83,5301
6471,83,2075
6472,83,5302
6473,83,5303
6474,83,5304
6475,83,5305
6476,83,5306
6477,83,5307
6478,83,5308
6479,83,1009
6480,83,5309
6481,84,1274
6482,84,331
6483,84,699
6484,84,83
6485,84,702
6486,84,700
6487,84,2442
6488,84,8
6489,84,704
6490,84,5251
6491,84,709
6492,84,397
6493,84,197
6494,84,5310
6495,84,705
6496,84,5311
6497,84,5297
6498,84,5312
6499,84,5313
6500,84,5314
6501,84,5315
6502,84,5316
6503,84,5317
6504,84,5318
6505,84,5319
6506,84,5320
6507,84,5321
6508,84,5322
6509,84,5323
6510,84,5324
6511,84,5325
6512,84,5326
6513,84,5327
6514,84,5328
6515,84,5329
6516,84,5330
6517,84,5331
6518,84,5332
6519,84,5333
6520,84,5334
6521,84,5335
6522,84,807
6523,84,5336
6524,84,5337
6525,84,5338
6526,84,5339
6527,84,5340
6528,84,5341
6529,84,5342
6530,84,5343
6531,84,3704
6532,84,5344
6533,84,964
6534,84,5345
6535,84,5346
6536,84,5347
6537,84,5348
6538,84,5349
6539,84,5350
6540,84,1164
6541,84,5351
6542,84,5352
6543,84,5353
6544,84,5354
6545,84,3724
6546,84,5355
6547,84,5356
6548,84,5357
6549,84,5358
6550,84,5359
6551,84,5360
6552,84,5361
6553,84,5362
6554,84,5363
6555,84,5364
6556,84,948
6557,84,956
6558,84,5365
6559,84,5366
6560,84,5367
6561,84,2415
6562,84,357
6563,84,5368
6564,84,5369
6565,84,5370
6566,84,707
6567,84,5371
6568,84,5372
6569,84,5373
6570,84,5374
6571,84,5375
6572,84,5376
6573,84,5377
6574,84,5378
6575,84,226
6576,84,5379
6577,84,2151
6578,84,5380
6579,84,5381
6580,84,5382
6581,85,5383
6582,85,5384
6583,85,5385
6584,85,5386
6585,85,2073
6586,85,5387
6587,85,5388
6588,85,2087
6589,85,5389
6590,85,5390
6591,86,1246
6592,86,1268
6593,86,91
6594,86,1108
6595,86,1247
6596,86,82
6597,86,1249
6598,86,1251
6599,86,5391
6600,86,1332
6601,86,3503
6602,86,40
6603,86,2064
6604,86,2000
6605,86,15
6606,86,28
6607,86,110
6608,86,3780
6609,86,5392
6610,86,5393
6611,86,4107
6612,86,149
6613,86,5394
6614,86,5395
6615,86,43
6616,86,5396
6617,86,5397
6618,86,5398
6619,86,2467
6620,86,5399
6621,86,126
6622,86,5400
6623,86,55
6624,86,80
6625,86,44
6626,86,5401
6627,86,5402
6628,86,113
6629,86,5403
6630,86,73
6631,86,130
6632,86,5404
6633,86,58
6634,86,5405
6635,86,2722
6636,86,5406
6637,86,5407
6638,86,89
6639,86,17
6640,86,5408
6641,86,5409
6642,86,56
6643,86,3506
6644,86,5410
6645,86,5411
6646,86,5412
6647,86,36
6648,86,5413
6649,86,5414
6650,86,5415
6651,86,5416
6652,86,5417
6653,86,5418
6654,86,5419
6655,86,5420
6656,86,96
6657,86,5421
6658,86,5422
6659,86,75
6660,86,100
6661,86,340
6662,86,102
6663,86,53
6664,86,5423
6665,86,372
6666,86,5424
6667,86,1
6668,86,5425
6669,86,1508
6670,86,5426
6671,86,5427
6672,86,5428
6673,86,2487
6674,86,5429
6675,86,5430
6676,86,5431
6677,86,5432
6678,86,5433
6679,86,5434
6680,86,5435
6681,86,5436
6682,86,3375
6683,86,5437
6684,86,5438
6685,86,5439
6686,86,5440
6687,86,5441
6688,86,5442
6689,86,5443
6690,86,2284
6691,87,979
6692,87,5444
6693,87,3720
6694,87,4972
6695,87,973
6696,87,5005
6697,87,4027
6698,87,5445
6699,87,2453
6700,87,3699
6701,87,3728
6702,87,5446
6703,87,5447
6704,87,4330
6705,87,5448
6706,87,3257
6707,87,5449
6708,87,5450
6709,87,5451
6710,87,5452
6711,87,5453
6712,87,5454
6713,87,5455
6714,87,5456
6715,87,5457
6716,87,5458
6717,87,5459
6718,87,5460
6719,87,101
6720,87,5461
6721,87,5462
6722,87,5463
6723,87,5464
6724,87,5465
6725,87,5466
6726,87,2986
6727,87,5467
6728,87,5468
6729,87,5469
6730,87,5470
6731,87,5471
6732,87,5472
6733,87,5473
6734,87,5474
6735,87,5475
6736,87,8
6737,87,5476
6738,87,5477
6739,87,5478
6740,87,5479
6741,87,5480
6742,87,5481
6743,87,5482
6744,87,5483
6745,87,5484
6746,87,5485
6747,87,5486
6748,87,2449
6749,87,5487
6750,87,5488
6751,87,5489
6752,87,5490
6753,87,5491
6754,87,5492
6755,87,5493
6756,87,5494
6757,87,1281
6758,87,5495
6759,87,5496
6760,87,5497
6761,87,5498
6762,87,978
6763,87,5499
6764,87,5500
6765,87,5501
6766,87,5502
6767,87,5503
6768,87,5504
6769,87,5505
6770,87,5506
6771,87,5507
6772,87,5508
6773,87,5509
6774,87,5510
6775,87,2537
6776,87,5511
6777,87,5512
6778,87,5513
6779,87,5514
6780,87,967
6781,87,5515
6782,87,5516
6783,87,5517
6784,87,5518
6785,87,5519
6786,87,5520
6787,87,5521
6788,87,5522
6789,87,5523
6790,87,5524
6791,88,708
6792,88,83
6793,88,5242
6794,88,2012
6795,88,705
6796,88,706
6797,88,5525
6798,88,709
6799,88,1597
6800,88,2470
6801,88,5526
6802,88,2087
6803,88,1227
6804,88,5527
6805,88,5528
6806,88,5529
6807,88,3552
6808,88,1546
6809,88,5313
6810,88,422
6811,88,5530
6812,88,5531
6813,88,4608
6814,88,4628
6815,88,4615
6816,88,5532
6817,88,5533
6818,88,5380
6819,88,80
6820,88,5534
6821,88,5535
6822,88,5536
6823,88,5537
6824,88,5538
6825,88,5190
6826,88,5539
6827,88,5540
6828,88,5541
6829,88,382
6830,88,5542
6831,88,323
6832,88,2621
6833,88,5543
6834,88,326
6835,88,369
6836,88,2002
6837,88,121
6838,88,5544
6839,88,5545
6840,88,5546
6841,88,5547
6842,88,5548
6843,88,5549
6844,88,5550
6845,88,5551
6846,88,2870
6847,88,5552
6848,88,5553
6849,88,5554
6850,88,1266
6851,88,5555
6852,88,5556
6853,88,5557
6854,88,5558
6855,88,5559
6856,88,5560
6857,88,2648
6858,88,5561
6859,88,5562
6860,88,5563
6861,88,5564
6862,88,3753
6863,88,5565
6864,88,5566
6865,88,759
6866,88,5567
6867,88,5568
6868,88,102
6869,88,96
6870,88,54
6871,88,423
6872,88,5569
6873,88,5570
6874,88,5571
6875,88,5572
6876,88,123
6877,88,5573
6878,88,5574
6879,88,5575
6880,88,5576
6881,88,56
6882,88,1387
6883,88,358
6884,88,5577
6885,88,5578
6886,88,3589
6887,88,5579
6888,88,324
6889,88,5580
6890,88,5581
6891,89,226
6892,90,5582
6893,90,5583
6894,90,5584
6895,90,5585
6896,90,5586
6897,90,5587
6898,90,5588
6899,90,5589
6900,90,5590
6901,90,1098
6902,90,5591
6903,90,5592
6904,90,110
6905,90,5593
6906,90,5594
6907,90,5595
6908,90,5596
6909,90,5597
6910,90,5598
6911,90,5599
6912,90,5600
6913,90,5601
6914,90,5602
6915,90,5603
6916,90,1551
6917,90,5604
6918,90,5605
6919,90,5606
6920,90,5607
6921,90,5608
6922,90,5609
6923,90,5610
6924,90,2473
6925,90,5285
6926,90,807
6927,90,976
6928,90,5611
6929,90,5612
6930,90,5613
6931,90,5614
6932,90,5615
6933,90,5616
6934,90,2432
6935,90,5617
6936,90,5618
6937,90,5619
6938,90,1568
6939,90,5620
6940,90,5621
6941,90,61
6942,90,99
6943,90,5622
6944,90,5251
6945,90,5623
6946,90,5624
6947,90,5625
6948,90,5626
6949,90,5627
6950,90,5628
6951,90,5629
6952,90,5630
6953,90,5631
6954,90,5632
6955,90,5633
6956,90,5634
6957,90,5635
6958,90,5636
6959,90,5422
6960,90,5637
6961,90,5638
6962,90,5639
6963,90,5640
6964,90,5641
6965,90,5642
6966,90,5578
6967,90,5643
6968,90,5644
6969,90,5645
6970,90,96
6971,90,5646
6972,90,43
6973,90,3045
6974,90,5647
6975,90,5648
6976,90,5649
6977,90,5650
6978,90,5651
6979,90,5652
6980,90,5653
6981,90,5654
6982,90,4253
6983,90,5655
6984,90,5656
6985,90,5657
6986,90,5658
6987,90,5659
6988,90,5660
6989,90,17
6990,90,5661
6991,90,5662
6992,91,2459
6993,91,1249
6994,91,2713
6995,91,5663
6996,91,3748
6997,91,1251
6998,91,134
6999,91,5391
7000,91,2064
7001,91,62
7002,91,3752
7003,91,135
7004,91,1332
7005,91,5164
7006,91,40
7007,91,5664
7008,91,5665
7009,91,3572
7010,91,5407
7011,91,82
7012,91,5666
7013,91,5667
7014,91,2656
7015,91,5668
7016,91,5669
7017,91,3209
7018,91,5670
7019,91,5671
7020,91,5672
7021,91,5673
7022,91,5674
7023,91,5675
7024,91,5676
7025,91,5394
7026,91,1515
7027,91,5677
7028,91,45
7029,91,5678
7030,91,5679
7031,91,5680
7032,91,5681
7033,91,5682
7034,91,2075
7035,91,5683
7036,91,5684
7037,91,5447
7038,91,120
7039,91,5685
7040,91,5686
7041,91,2068
7042,91,2476
7043,91,988
7044,91,5687
7045,91,5688
7046,91,5689
7047,91,63
7048,91,5690
7049,91,5691
7050,91,5692
7051,91,5693
7052,91,8
7053,91,73
7054,91,5694
7055,91,5695
7056,91,5696
7057,91,3656
7058,91,5697
7059,91,5698
7060,91,5699
7061,91,5700
7062,91,5395
7063,91,3762
7064,91,5701
7065,91,5702
7066,91,2924
7067,91,5703
7068,91,5704
7069,91,5705
7070,91,17
7071,91,5706
7072,91,5707
7073,91,5708
7074,91,5709
7075,91,5710
7076,91,2435
7077,91,15
7078,91,5711
7079,91,5712
7080,91,86
7081,91,5713
7082,91,5714
7083,91,5715
7084,91,5716
7085,91,5717
7086,91,5718
7087,91,5719
7088,91,5720
7089,91,5721
7090,91,5722
7091,91,2721
7092,92,1420
7093,92,5723
7094,92,5724
7095,92,4349
7096,92,5725
7097,92,2233
7098,92,5726
7099,92,5727
7100,92,5728
7101,92,4346
7102,92,2673
7103,92,3617
7104,92,5729
7105,92,2711
7106,92,5730
7107,92,5731
7108,92,2231
7109,92,5732
7110,92,5733
7111,92,5734
7112,92,5735
7113,92,5736
7114,92,5737
7115,92,5738
7116,92,5739
7117,92,5740
7118,92,5741
7119,92,5742
7120,92,4945
7121,92,5743
7122,92,5744
7123,92,5745
7124,92,5746
7125,92,5359
7126,92,5747
7127,92,5748
7128,92,5749
7129,92,5750
7130,92,5751
7131,92,5752
7132,92,5753
7133,92,5754
7134,92,5755
7135,92,5756
7136,92,5757
7137,92,5758
7138,92,5759
7139,92,5760
7140,92,4899
7141,92,5761
7142,92,5762
7143,92,5763
7144,92,5764
7145,92,5765
7146,92,5766
7147,92,5767
7148,92,5768
7149,92,5769
7150,92,1435
7151,92,5770
7152,92,5771
7153,92,5772
7154,92,1360
7155,92,5773
7156,92,5774
7157,92,5775
7158,92,5776
7159,92,3652
7160,92,5777
7161,92,5778
7162,92,5779
7163,92,5780
7164,92,5781
7165,92,5782
7166,92,5783
7167,92,2227
7168,92,5784
7169,92,5785
7170,92,5786
7171,92,5787
7172,92,5788
7173,92,1688
7174,92,5789
7175,92,5790
7176,92,5791
7177,92,5792
7178,92,5793
7179,92,5794
7180,92,5795
7181,92,5796
7182,92,5797
7183,92,5798
7184,92,5799
7185,92,5800
7186,92,5801
7187,92,5802
7188,92,5803
7189,92,5804
7190,92,5805
7191,92,5806
7192,93,5807
7193,93,3295
7194,93,5808
7195,93,5809
7196,93,5810
7197,93,5811
7198,93,5812
7199,93,5813
7200,93,3301
7201,93,5814
7202,93,5815
7203,93,5816
7204,93,5817
7205,93,5818
7206,93,5819
7207,93,5820
7208,93,5821
7209,93,5822
7210,93,5823
7211,93,5824
7212,93,5825
7213,93,49
7214,93,5826
7215,93,5827
7216,93,807
7217,93,5828
7218,93,54
7219,93,2168
7220,93,5829
7221,93,112
7222,93,5830
7223,93,60
7224,93,5831
7225,93,5832
7226,93,5833
7227,93,5834
7228,93,5835
7229,93,5836
7230,93,5837
7231,93,1248
7232,93,1243
7233,93,5838
7234,93,1127
7235,93,5839
7236,93,5840
7237,93,5841
7238,93,5842
7239,93,5843
7240,93,5844
7241,93,5845
7242,93,5846
7243,93,5847
7244,93,5848
7245,93,5849
7246,93,5850
7247,93,5851
7248,93,5852
7249,93,5853
7250,93,5854
7251,93,5855
7252,93,5856
7253,93,5857
7254,93,5858
7255,93,5859
7256,93,5860
7257,93,5861
7258,93,5862
7259,93,5863
7260,93,5864
7261,93,5865
7262,93,5866
7263,93,5867
7264,93,5868
7265,93,5869
7266,93,5870
7267,93,69
7268,93,55
7269,93,5871
7270,93,5872
7271,93,5873
7272,93,5874
7273,93,5875
7274,93,5876
7275,93,5877
7276,93,3294
7277,93,5878
7278,93,5879
7279,93,5880
7280,93,5881
7281,93,5882
7282,93,5883
7283,93,5884
7284,93,5885
7285,93,5886
7286,93,5887
7287,93,5888
7288,93,5889
7289,93,5890
7290,93,5891
7291,93,5892
7292,94,115
7293,94,812
7294,94,2219
7295,94,2522
7296,94,5893
7297,94,310
7298,94,4334
7299,94,46
7300,94,3084
7301,94,5894
7302,94,80
7303,94,69
7304,94,113
7305,94,2216
7306,94,53
7307,94,226
7308,94,3483
7309,94,225
7310,94,37
7311,94,1301
7312,95,102
7313,95,953
7314,95,5561
7315,95,5895
7316,95,36
7317,95,4173
7318,95,5896
7319,95,5897
7320,95,5898
7321,95,5899
7322,95,5900
7323,95,5901
7324,95,5902
7325,95,5903
7326,95,5904
7327,95,5905
7328,95,5906
7329,95,5907
7330,95,5908
7331,95,5909
7332,95,5910
7333,95,5911
